event_date,event_timestamp,custom_user_id,price,at,product_id
2021-03-21,1671602126,5077,1.99,Shop,tiny_coin_pack
2021-03-21,1671602454,5077,1.99,Shop,tiny_coin_pack
2021-03-21,1671604284,7617,1.99,Shop,tiny_coin_pack
2021-03-21,1671606395,8058,14.99,Shop,big_coin_pack
2021-03-21,1671607919,7631,1.99,Shop,dont_giveup_now1
2021-03-21,1671610816,8058,14.99,Shop,big_coin_pack
2021-03-21,1671619603,7027,19.99,Shop,box_of_treats
2021-03-21,1671620129,5659,1.99,Shop,tiny_coin_pack
2021-03-21,1671620789,5167,6.99,Shop,dont_giveup_now2
2021-03-21,1671630261,7400,1.99,Shop,tiny_coin_pack
2021-03-21,1671631239,7400,1.99,Shop,dont_giveup_now1
2021-03-21,1671634590,7436,1.99,Shop,tiny_coin_pack
2021-03-21,1671634771,7436,1.99,Shop,tiny_coin_pack
2021-03-21,1671636450,5548,1.99,Shop,warm_welcome_bundle
2021-03-21,1671636616,8044,1.99,Shop,tiny_coin_pack
2021-03-21,1671637329,8209,9.99,Banner,vip_pass
2021-03-21,1671641433,6821,1.99,Shop,dont_giveup_now1
2021-03-21,1671643504,5812,1.99,Shop,warm_welcome_bundle
2021-03-21,1671645271,5866,9.99,Shop,small_delights
2021-03-21,1671645912,5812,5.99,Shop,breakthrough_bundle
2021-03-21,1671646859,5001,9.99,Shop,small_delights
2021-03-21,1671651676,7982,1.99,Shop,tiny_coin_pack
2021-03-21,1671652026,5167,5.99,Shop,breakthrough_bundle
2021-03-21,1671653208,7739,1.99,Shop,warm_welcome_bundle
2021-03-21,1671653225,7739,1.99,Shop,tiny_coin_pack
2021-03-21,1671654278,5140,2.99,Shop,brace_yourself
2021-03-21,1671654862,6987,1.99,Shop,warm_welcome_bundle
2021-03-21,1671654977,7589,1.99,Shop,tiny_coin_pack
2021-03-21,1671656118,7855,1.99,Shop,tiny_coin_pack
2021-03-21,1671656415,7855,9.99,Shop,small_delights
2021-03-21,1671656766,8157,1.99,Shop,tiny_coin_pack
2021-03-21,1671657007,5167,5.99,Shop,breakthrough_bundle
2021-03-21,1671657320,5167,1.99,Shop,tiny_coin_pack
2021-03-21,1671658683,8269,9.99,Shop,small_delights
2021-03-21,1671658822,7169,19.99,Shop,box_of_treats
2021-03-21,1671659998,7855,1.99,Shop,tiny_coin_pack
2021-03-21,1671660266,7288,1.99,Shop,dont_giveup_now1
2021-03-21,1671662652,7855,1.99,Shop,tiny_coin_pack
2021-03-21,1671664192,7400,1.99,Shop,tiny_coin_pack
2021-03-22,1671667420,7001,1.99,Shop,dont_giveup_now1
2021-03-22,1671668095,7631,1.99,Shop,warm_welcome_bundle
2021-03-22,1671668541,5167,1.99,Shop,tiny_coin_pack
2021-03-22,1671668961,5167,1.99,Shop,tiny_coin_pack
2021-03-22,1671669681,7420,1.99,Shop,dont_giveup_now1
2021-03-22,1671670000,7378,9.99,Shop,small_delights
2021-03-22,1671670298,7748,1.99,Shop,warm_welcome_bundle
2021-03-22,1671670335,7748,1.99,Shop,tiny_coin_pack
2021-03-22,1671670347,7748,1.99,Shop,tiny_coin_pack
2021-03-22,1671671428,7169,9.99,Shop,small_delights
2021-03-22,1671673018,7833,1.99,Shop,dont_giveup_now1
2021-03-22,1671673255,8058,7.99,Shop,basic_coin_pack
2021-03-22,1671673677,7833,1.99,Shop,warm_welcome_bundle
2021-03-22,1671674041,8321,1.99,Shop,tiny_coin_pack
2021-03-22,1671674309,8058,29.99,Shop,large_coin_pack
2021-03-22,1671675360,7574,1.99,Shop,tiny_coin_pack
2021-03-22,1671675731,7378,5.99,Shop,breakthrough_bundle
2021-03-22,1671675746,7574,1.99,Shop,tiny_coin_pack
2021-03-22,1671676070,8197,9.99,Banner,vip_pass
2021-03-22,1671676201,7622,1.99,Shop,warm_welcome_bundle
2021-03-22,1671679358,5961,1.99,Shop,dont_giveup_now1
2021-03-22,1671679389,8276,1.99,Shop,warm_welcome_bundle
2021-03-22,1671680255,7169,9.99,Shop,small_delights
2021-03-22,1671680277,7576,1.99,Shop,tiny_coin_pack
2021-03-22,1671680511,8349,99.99,Shop,pamper_package
2021-03-22,1671680666,5961,9.99,Shop,small_delights
2021-03-22,1671681882,5028,1.99,Shop,tiny_coin_pack
2021-03-22,1671682612,7378,1.99,Shop,warm_welcome_bundle
2021-03-22,1671683442,8349,9.99,Banner,vip_pass
2021-03-22,1671684067,5028,1.99,Shop,tiny_coin_pack
2021-03-22,1671684138,5028,1.99,Shop,dont_giveup_now1
2021-03-22,1671684155,5028,1.99,Shop,tiny_coin_pack
2021-03-22,1671684546,7989,1.99,Shop,warm_welcome_bundle
2021-03-22,1671686139,8003,1.99,Shop,dont_giveup_now1
2021-03-22,1671690434,7462,1.99,Shop,warm_welcome_bundle
2021-03-22,1671704347,8024,1.99,Shop,warm_welcome_bundle
2021-03-22,1671706604,8372,1.99,Shop,warm_welcome_bundle
2021-03-22,1671709650,5167,5.99,Shop,breakthrough_bundle
2021-03-22,1671709898,5167,1.99,Shop,tiny_coin_pack
2021-03-22,1671714984,5152,1.99,Shop,tiny_coin_pack
2021-03-22,1671715482,8321,1.99,Shop,warm_welcome_bundle
2021-03-22,1671715975,5167,9.99,Shop,small_delights
2021-03-22,1671717873,8157,1.99,Shop,dont_giveup_now1
2021-03-22,1671722917,5423,1.99,Shop,tiny_coin_pack
2021-03-22,1671723247,5423,1.99,Shop,warm_welcome_bundle
2021-03-22,1671726107,8276,5.99,Shop,breakthrough_bundle
2021-03-22,1671727380,7563,1.99,Shop,tiny_coin_pack
2021-03-22,1671727606,8276,1.99,Shop,tiny_coin_pack
2021-03-22,1671727766,7563,1.99,Shop,tiny_coin_pack
2021-03-22,1671728284,8366,1.99,Shop,warm_welcome_bundle
2021-03-22,1671729275,8085,1.99,Shop,dont_giveup_now1
2021-03-22,1671730256,7833,9.99,Shop,small_delights
2021-03-22,1671730817,4979,1.99,Shop,warm_welcome_bundle
2021-03-22,1671731424,8349,5.99,Shop,breakthrough_bundle
2021-03-22,1671732290,5167,1.99,Shop,tiny_coin_pack
2021-03-22,1671732339,5167,5.99,Shop,breakthrough_bundle
2021-03-22,1671732382,7990,2.99,Shop,brace_yourself
2021-03-22,1671732501,5167,1.99,Shop,tiny_coin_pack
2021-03-22,1671732871,8269,1.99,Shop,dont_giveup_now1
2021-03-22,1671733276,8269,5.99,Shop,breakthrough_bundle
2021-03-22,1671737114,8349,2.99,Shop,brace_yourself
2021-03-22,1671737660,7895,9.99,Banner,vip_pass
2021-03-22,1671738530,5659,1.99,Shop,tiny_coin_pack
2021-03-22,1671739125,5167,1.99,Shop,tiny_coin_pack
2021-03-22,1671739570,7589,1.99,Shop,tiny_coin_pack
2021-03-22,1671739628,7589,1.99,Shop,tiny_coin_pack
2021-03-22,1671739655,7589,1.99,Shop,tiny_coin_pack
2021-03-22,1671740653,8276,1.99,Shop,dont_giveup_now1
2021-03-22,1671744192,5866,7.99,Shop,basic_coin_pack
2021-03-22,1671745101,8044,1.99,Shop,warm_welcome_bundle
2021-03-22,1671745433,5167,1.99,Shop,tiny_coin_pack
2021-03-22,1671745562,8319,9.99,Banner,vip_pass
2021-03-22,1671746419,8253,1.99,Shop,warm_welcome_bundle
2021-03-22,1671747815,8276,1.99,Shop,tiny_coin_pack
2021-03-22,1671748221,7027,9.99,Shop,small_delights
2021-03-22,1671748263,7499,2.99,Shop,brace_yourself
2021-03-22,1671748505,8276,1.99,Shop,tiny_coin_pack
2021-03-22,1671748789,8276,1.99,Shop,tiny_coin_pack
2021-03-22,1671748946,5092,1.99,Shop,tiny_coin_pack
2021-03-22,1671749008,5083,9.99,Banner,vip_pass
2021-03-22,1671749085,8276,1.99,Shop,tiny_coin_pack
2021-03-22,1671749296,5610,9.99,Shop,small_delights
2021-03-22,1671749362,5083,1.99,Shop,dont_giveup_now1
2021-03-22,1671750045,7499,9.99,Shop,small_delights
2021-03-22,1671750047,7169,19.99,Shop,box_of_treats
2021-03-22,1671750300,5610,9.99,Shop,small_delights
2021-03-22,1671750429,8044,5.99,Shop,breakthrough_bundle
2021-03-22,1671750639,8044,1.99,Shop,dont_giveup_now1
2021-03-22,1671750931,7499,9.99,Shop,small_delights
2021-03-22,1671752764,8276,1.99,Shop,tiny_coin_pack
2021-03-22,1671753310,8276,1.99,Shop,tiny_coin_pack
2021-03-23,1671753704,7833,5.99,Shop,breakthrough_bundle
2021-03-23,1671753767,8372,1.99,Shop,dont_giveup_now1
2021-03-23,1671753936,7666,1.99,Shop,warm_welcome_bundle
2021-03-23,1671754250,8044,9.99,Shop,small_delights
2021-03-23,1671754266,7289,9.99,Shop,small_delights
2021-03-23,1671754334,5406,1.99,Shop,warm_welcome_bundle
2021-03-23,1671754961,7833,9.99,Shop,small_delights
2021-03-23,1671756108,7436,1.99,Shop,dont_giveup_now1
2021-03-23,1671756119,7436,1.99,Shop,tiny_coin_pack
2021-03-23,1671757333,8464,1.99,Shop,warm_welcome_bundle
2021-03-23,1671757366,7436,1.99,Shop,tiny_coin_pack
2021-03-23,1671757378,7436,1.99,Shop,tiny_coin_pack
2021-03-23,1671759284,8319,19.99,Shop,box_of_treats
2021-03-23,1671759555,8044,1.99,Shop,tiny_coin_pack
2021-03-23,1671760167,8464,9.99,Shop,vip_pass
2021-03-23,1671760204,8464,7.99,Shop,basic_coin_pack
2021-03-23,1671760668,8434,1.99,Shop,warm_welcome_bundle
2021-03-23,1671761901,7084,5.99,Shop,breakthrough_bundle
2021-03-23,1671762103,7378,5.99,Shop,breakthrough_bundle
2021-03-23,1671762140,7770,1.99,Shop,warm_welcome_bundle
2021-03-23,1671762651,7378,5.99,Shop,breakthrough_bundle
2021-03-23,1671762698,7378,1.99,Shop,tiny_coin_pack
2021-03-23,1671763373,7378,1.99,Shop,tiny_coin_pack
2021-03-23,1671763573,6807,1.99,Shop,warm_welcome_bundle
2021-03-23,1671765591,7404,1.99,Shop,warm_welcome_bundle
2021-03-23,1671766672,8024,7.99,Shop,basic_coin_pack
2021-03-23,1671767449,8013,1.99,Shop,warm_welcome_bundle
2021-03-23,1671768113,5460,1.99,Shop,dont_giveup_now1
2021-03-23,1671768504,7378,7.99,Shop,basic_coin_pack
2021-03-23,1671769458,8277,9.99,Banner,vip_pass
2021-03-23,1671770162,7911,1.99,Shop,warm_welcome_bundle
2021-03-23,1671770237,7169,19.99,Shop,box_of_treats
2021-03-23,1671771158,8434,1.99,Shop,tiny_coin_pack
2021-03-23,1671772139,7441,1.99,Shop,warm_welcome_bundle
2021-03-23,1671773493,7169,9.99,Shop,small_delights
2021-03-23,1671774542,5028,1.99,Shop,tiny_coin_pack
2021-03-23,1671774675,7508,1.99,Shop,warm_welcome_bundle
2021-03-23,1671776204,8021,19.99,Shop,box_of_treats
2021-03-23,1671778719,7770,2.99,Shop,brace_yourself
2021-03-23,1671778989,7462,1.99,Shop,tiny_coin_pack
2021-03-23,1671782515,5366,1.99,Shop,warm_welcome_bundle
2021-03-23,1671785023,8253,5.99,Shop,breakthrough_bundle
2021-03-23,1671785316,5366,1.99,Shop,tiny_coin_pack
2021-03-23,1671787528,7153,1.99,Shop,tiny_coin_pack
2021-03-23,1671793988,8437,1.99,Shop,warm_welcome_bundle
2021-03-23,1671794770,8269,6.99,Shop,dont_giveup_now2
2021-03-23,1671795919,8349,2.99,Shop,brace_yourself
2021-03-23,1671796813,7642,9.99,Banner,vip_pass
2021-03-23,1671797439,6243,2.99,Shop,brace_yourself
2021-03-23,1671798543,6243,1.99,Shop,dont_giveup_now1
2021-03-23,1671798691,8431,1.99,Shop,warm_welcome_bundle
2021-03-23,1671799519,6243,1.99,Shop,tiny_coin_pack
2021-03-23,1671799826,8464,14.99,Shop,big_coin_pack
2021-03-23,1671801300,7763,5.99,Shop,breakthrough_bundle
2021-03-23,1671802413,7989,1.99,Shop,tiny_coin_pack
2021-03-23,1671802549,7989,9.99,Banner,vip_pass
2021-03-23,1671805900,7642,1.99,Shop,warm_welcome_bundle
2021-03-23,1671809072,8276,1.99,Shop,tiny_coin_pack
2021-03-23,1671812876,8353,1.99,Shop,warm_welcome_bundle
2021-03-23,1671813068,6243,9.99,Shop,small_delights
2021-03-23,1671813135,6243,9.99,Banner,vip_pass
2021-03-23,1671813504,8353,1.99,Shop,tiny_coin_pack
2021-03-23,1671814600,7895,1.99,Shop,warm_welcome_bundle
2021-03-23,1671816202,5610,9.99,Shop,small_delights
2021-03-23,1671816250,8319,19.99,Shop,box_of_treats
2021-03-23,1671816434,8192,1.99,Shop,tiny_coin_pack
2021-03-23,1671816939,5928,1.99,Shop,warm_welcome_bundle
2021-03-23,1671817185,8044,5.99,Shop,breakthrough_bundle
2021-03-23,1671817536,7911,1.99,Shop,tiny_coin_pack
2021-03-23,1671817973,5423,1.99,Shop,tiny_coin_pack
2021-03-23,1671819299,5423,1.99,Shop,tiny_coin_pack
2021-03-23,1671819489,7589,1.99,Shop,dont_giveup_now1
2021-03-23,1671819764,8276,1.99,Shop,tiny_coin_pack
2021-03-23,1671819814,6099,1.99,Shop,dont_giveup_now1
2021-03-23,1671819978,7589,1.99,Shop,tiny_coin_pack
2021-03-23,1671820498,5053,1.99,Shop,warm_welcome_bundle
2021-03-23,1671821510,5001,9.99,Shop,small_delights
2021-03-23,1671821717,7499,2.99,Shop,brace_yourself
2021-03-23,1671821860,8431,9.99,Shop,vip_pass
2021-03-23,1671821867,8044,5.99,Shop,breakthrough_bundle
2021-03-23,1671821882,8431,1.99,Shop,dont_giveup_now1
2021-03-23,1671822665,7499,9.99,Shop,small_delights
2021-03-23,1671822747,8366,1.99,Shop,dont_giveup_now1
2021-03-23,1671822790,8366,2.99,Shop,brace_yourself
2021-03-23,1671823350,7027,19.99,Shop,box_of_treats
2021-03-23,1671823449,8276,1.99,Shop,tiny_coin_pack
2021-03-23,1671823497,8276,1.99,Shop,dont_giveup_now1
2021-03-23,1671824131,8276,9.99,Shop,vip_pass
2021-03-23,1671824157,8276,9.99,Shop,small_delights
2021-03-23,1671824817,7400,1.99,Shop,tiny_coin_pack
2021-03-23,1671826135,8446,1.99,Shop,warm_welcome_bundle
2021-03-23,1671826262,8276,1.99,Shop,tiny_coin_pack
2021-03-23,1671827289,8543,2.99,Shop,brace_yourself
2021-03-23,1671827663,8431,9.99,Shop,small_delights
2021-03-23,1671827851,4830,19.99,Shop,box_of_treats
2021-03-23,1671828327,5866,9.99,Shop,small_delights
2021-03-23,1671828661,8349,99.99,Shop,pamper_package
2021-03-23,1671828911,7346,1.99,Shop,tiny_coin_pack
2021-03-23,1671830800,8431,7.99,Shop,basic_coin_pack
2021-03-23,1671833019,7978,1.99,Shop,warm_welcome_bundle
2021-03-23,1671833130,8549,1.99,Shop,warm_welcome_bundle
2021-03-23,1671833620,8276,1.99,Shop,tiny_coin_pack
2021-03-23,1671833931,7698,1.99,Shop,warm_welcome_bundle
2021-03-23,1671834044,7698,1.99,Shop,dont_giveup_now1
2021-03-23,1671835079,8276,1.99,Shop,tiny_coin_pack
2021-03-23,1671835883,7913,1.99,Shop,tiny_coin_pack
2021-03-23,1671836649,8556,1.99,Shop,warm_welcome_bundle
2021-03-23,1671836904,8276,1.99,Shop,tiny_coin_pack
2021-03-23,1671837117,8317,1.99,Shop,warm_welcome_bundle
2021-03-23,1671837162,8556,1.99,Shop,dont_giveup_now1
2021-03-23,1671838049,8556,1.99,Shop,tiny_coin_pack
2021-03-23,1671838216,8276,1.99,Shop,tiny_coin_pack
2021-03-23,1671838286,8464,29.99,Shop,large_coin_pack
2021-03-23,1671838686,8276,1.99,Shop,tiny_coin_pack
2021-03-23,1671839023,8276,1.99,Shop,tiny_coin_pack
2021-03-23,1671839267,5167,1.99,Shop,tiny_coin_pack
2021-03-23,1671839382,5167,1.99,Shop,tiny_coin_pack
2021-03-23,1671839404,8276,1.99,Shop,tiny_coin_pack
2021-03-23,1671839455,7084,9.99,Shop,small_delights
2021-03-24,1671840589,8317,5.99,Shop,breakthrough_bundle
2021-03-24,1671841912,5928,1.99,Shop,tiny_coin_pack
2021-03-24,1671843646,7895,1.99,Shop,tiny_coin_pack
2021-03-24,1671844048,7895,1.99,Shop,tiny_coin_pack
2021-03-24,1671844215,8276,1.99,Shop,tiny_coin_pack
2021-03-24,1671844677,8317,9.99,Banner,vip_pass
2021-03-24,1671845590,5092,1.99,Shop,tiny_coin_pack
2021-03-24,1671846360,8317,1.99,Shop,tiny_coin_pack
2021-03-24,1671846586,8317,1.99,Shop,dont_giveup_now1
2021-03-24,1671846890,8085,5.99,Shop,breakthrough_bundle
2021-03-24,1671847164,8276,1.99,Shop,tiny_coin_pack
2021-03-24,1671847945,8188,1.99,Shop,tiny_coin_pack
2021-03-24,1671848868,8464,14.99,Shop,big_coin_pack
2021-03-24,1671849391,7574,1.99,Shop,warm_welcome_bundle
2021-03-24,1671850185,7407,9.99,Banner,vip_pass
2021-03-24,1671850312,7462,1.99,Shop,tiny_coin_pack
2021-03-24,1671851040,7462,1.99,Shop,tiny_coin_pack
2021-03-24,1671851405,8317,2.99,Shop,brace_yourself
2021-03-24,1671852900,8434,1.99,Shop,tiny_coin_pack
2021-03-24,1671853703,8486,1.99,Shop,warm_welcome_bundle
2021-03-24,1671853729,8486,9.99,Shop,small_delights
2021-03-24,1671854258,7316,1.99,Shop,warm_welcome_bundle
2021-03-24,1671854381,8188,1.99,Shop,tiny_coin_pack
2021-03-24,1671854423,7913,1.99,Shop,dont_giveup_now1
2021-03-24,1671854482,5659,1.99,Shop,tiny_coin_pack
2021-03-24,1671854734,7316,1.99,Shop,tiny_coin_pack
2021-03-24,1671854756,8188,1.99,Shop,tiny_coin_pack
2021-03-24,1671854773,7316,2.99,Shop,brace_yourself
2021-03-24,1671856255,5355,9.99,Shop,small_delights
2021-03-24,1671857533,7001,2.99,Shop,brace_yourself
2021-03-24,1671857809,7316,5.99,Shop,breakthrough_bundle
2021-03-24,1671858827,7895,5.99,Shop,breakthrough_bundle
2021-03-24,1671859061,7316,1.99,Shop,tiny_coin_pack
2021-03-24,1671859442,7316,1.99,Shop,tiny_coin_pack
2021-03-24,1671859467,5077,1.99,Shop,tiny_coin_pack
2021-03-24,1671859641,7316,1.99,Shop,tiny_coin_pack
2021-03-24,1671861412,8209,1.99,Shop,warm_welcome_bundle
2021-03-24,1671862209,7622,1.99,Shop,tiny_coin_pack
2021-03-24,1671863233,8209,9.99,Shop,small_delights
2021-03-24,1671863702,6243,9.99,Shop,wonderful_weekend_bundle
2021-03-24,1671875126,8322,9.99,Shop,vip_pass
2021-03-24,1671875247,6243,9.99,Shop,wonderful_weekend_bundle
2021-03-24,1671880420,6243,9.99,Shop,wonderful_weekend_bundle
2021-03-24,1671880452,5663,9.99,Shop,wonderful_weekend_bundle
2021-03-24,1671882965,5663,1.99,Shop,tiny_coin_pack
2021-03-24,1671884544,8157,9.99,Banner,vip_pass
2021-03-24,1671884622,6258,1.99,Shop,dont_giveup_now1
2021-03-24,1671884790,5659,7.99,Shop,basic_coin_pack
2021-03-24,1671885881,8110,1.99,Shop,warm_welcome_bundle
2021-03-24,1671886631,8110,1.99,Shop,tiny_coin_pack
2021-03-24,1671889269,5928,1.99,Shop,tiny_coin_pack
2021-03-24,1671895575,5597,1.99,Shop,dont_giveup_now1
2021-03-24,1671895691,8209,9.99,Shop,wonderful_weekend_bundle
2021-03-24,1671896902,6243,1.99,Shop,dont_giveup_now1
2021-03-24,1671899620,7895,9.99,Shop,wonderful_weekend_bundle
2021-03-24,1671900577,7436,1.99,Shop,tiny_coin_pack
2021-03-24,1671900693,7001,1.99,Shop,dont_giveup_now1
2021-03-24,1671901741,5423,1.99,Shop,tiny_coin_pack
2021-03-24,1671902088,8596,9.99,Banner,vip_pass
2021-03-24,1671902153,5423,1.99,Shop,tiny_coin_pack
2021-03-24,1671904023,7499,9.99,Shop,wonderful_weekend_bundle
2021-03-24,1671904173,7499,2.99,Shop,brace_yourself
2021-03-24,1671904407,5641,1.99,Shop,dont_giveup_now1
2021-03-24,1671905566,8209,1.99,Shop,dont_giveup_now1
2021-03-24,1671906521,7499,9.99,Shop,wonderful_weekend_bundle
2021-03-24,1671906852,8322,1.99,Shop,warm_welcome_bundle
2021-03-24,1671907903,8209,9.99,Shop,wonderful_weekend_bundle
2021-03-24,1671909482,7169,9.99,Shop,wonderful_weekend_bundle
2021-03-24,1671910356,5866,7.99,Shop,basic_coin_pack
2021-03-24,1671910848,5355,19.99,Shop,box_of_treats
2021-03-24,1671911375,8372,1.99,Shop,dont_giveup_now1
2021-03-24,1671911624,8523,1.99,Shop,warm_welcome_bundle
2021-03-24,1671912020,5097,1.99,Shop,warm_welcome_bundle
2021-03-24,1671912093,5866,9.99,Shop,wonderful_weekend_bundle
2021-03-24,1671915065,5641,9.99,Shop,wonderful_weekend_bundle
2021-03-24,1671917541,8486,9.99,Shop,wonderful_weekend_bundle
2021-03-24,1671919654,5610,,Shop,little_luxuries
2021-03-24,1671919681,5610,,Shop,box_of_treats
2021-03-24,1671919721,7227,1.99,Shop,warm_welcome_bundle
2021-03-24,1671919929,7911,1.99,Shop,tiny_coin_pack
2021-03-24,1671920070,5610,,Shop,box_of_treats
2021-03-24,1671920811,8349,1.99,Shop,warm_welcome_bundle
2021-03-24,1671921498,7169,9.99,Shop,wonderful_weekend_bundle
2021-03-24,1671923175,7499,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671926509,7499,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671927017,5629,1.99,Shop,tiny_coin_pack
2021-03-25,1671927395,8322,1.99,Shop,tiny_coin_pack
2021-03-25,1671927624,8276,1.99,Shop,tiny_coin_pack
2021-03-25,1671927770,8276,1.99,Shop,tiny_coin_pack
2021-03-25,1671927952,7499,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671928183,8276,1.99,Shop,tiny_coin_pack
2021-03-25,1671928381,7169,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671928399,8276,1.99,Shop,tiny_coin_pack
2021-03-25,1671928509,5608,1.99,Shop,warm_welcome_bundle
2021-03-25,1671928773,7378,1.99,Shop,tiny_coin_pack
2021-03-25,1671929209,7316,1.99,Shop,tiny_coin_pack
2021-03-25,1671929960,8188,1.99,Shop,tiny_coin_pack
2021-03-25,1671931504,7236,2.99,Shop,brace_yourself
2021-03-25,1671931789,5355,1.99,Shop,tiny_coin_pack
2021-03-25,1671931965,7462,1.99,Shop,tiny_coin_pack
2021-03-25,1671934606,8110,1.99,Shop,tiny_coin_pack
2021-03-25,1671937303,8276,1.99,Shop,tiny_coin_pack
2021-03-25,1671938627,5641,6.99,Shop,dont_giveup_now2
2021-03-25,1671938990,8110,1.99,Shop,tiny_coin_pack
2021-03-25,1671939183,8110,1.99,Shop,tiny_coin_pack
2021-03-25,1671940321,5291,1.99,Shop,tiny_coin_pack
2021-03-25,1671940470,8197,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671940705,8013,1.99,Shop,tiny_coin_pack
2021-03-25,1671941234,8013,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671941861,7499,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671942427,7387,2.99,Shop,brace_yourself
2021-03-25,1671943572,7911,1.99,Shop,tiny_coin_pack
2021-03-25,1671944890,8209,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671945350,7169,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671946487,5092,1.99,Shop,tiny_coin_pack
2021-03-25,1671946725,7378,1.99,Shop,tiny_coin_pack
2021-03-25,1671946890,6065,1.99,Shop,warm_welcome_bundle
2021-03-25,1671947116,7378,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671949026,8209,1.99,Shop,tiny_coin_pack
2021-03-25,1671949280,8693,2.99,Shop,brace_yourself
2021-03-25,1671949931,8693,1.99,Shop,warm_welcome_bundle
2021-03-25,1671952719,7499,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671953137,8209,1.99,Shop,tiny_coin_pack
2021-03-25,1671953404,8209,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671958560,7617,1.99,Shop,warm_welcome_bundle
2021-03-25,1671960087,8408,1.99,Shop,warm_welcome_bundle
2021-03-25,1671965400,8523,2.99,Shop,brace_yourself
2021-03-25,1671970074,8523,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671975180,5819,1.99,Shop,dont_giveup_now1
2021-03-25,1671975684,5819,1.99,Shop,warm_welcome_bundle
2021-03-25,1671981014,8110,5.99,Shop,breakthrough_bundle
2021-03-25,1671982029,7385,1.99,Shop,tiny_coin_pack
2021-03-25,1671983573,7911,1.99,Shop,dont_giveup_now1
2021-03-25,1671984375,8497,1.99,Shop,tiny_coin_pack
2021-03-25,1671985140,5641,6.99,Shop,dont_giveup_now2
2021-03-25,1671987604,5993,1.99,Shop,warm_welcome_bundle
2021-03-25,1671987783,8486,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671989588,8486,1.99,Shop,dont_giveup_now1
2021-03-25,1671990179,8486,9.99,Banner,vip_pass
2021-03-25,1671990193,8276,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671990781,7913,5.99,Shop,breakthrough_bundle
2021-03-25,1671991730,8317,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671992198,7987,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671992686,7169,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671993968,8641,1.99,Shop,tiny_coin_pack
2021-03-25,1671994495,7499,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671995013,8276,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671996601,7499,2.99,Shop,brace_yourself
2021-03-25,1671997615,7499,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1671999180,7499,9.99,Shop,small_delights
2021-03-25,1671999705,8639,1.99,Shop,warm_welcome_bundle
2021-03-25,1672000191,8639,1.99,Shop,tiny_coin_pack
2021-03-25,1672000583,7499,7.99,Shop,basic_coin_pack
2021-03-25,1672000683,8276,1.99,Shop,tiny_coin_pack
2021-03-25,1672001259,8276,1.99,Shop,tiny_coin_pack
2021-03-25,1672001331,5788,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1672001723,8276,1.99,Shop,tiny_coin_pack
2021-03-25,1672001892,8276,1.99,Shop,tiny_coin_pack
2021-03-25,1672002055,7499,7.99,Shop,basic_coin_pack
2021-03-25,1672002149,8276,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1672002735,8353,1.99,Shop,tiny_coin_pack
2021-03-25,1672002942,8276,1.99,Shop,tiny_coin_pack
2021-03-25,1672002960,7511,1.99,Shop,dont_giveup_now1
2021-03-25,1672003179,8276,1.99,Shop,tiny_coin_pack
2021-03-25,1672005568,7698,7.99,Shop,basic_coin_pack
2021-03-25,1672005988,7698,2.99,Shop,brace_yourself
2021-03-25,1672006966,5092,5.99,Shop,breakthrough_bundle
2021-03-25,1672008266,7169,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1672009316,6605,2.99,Shop,brace_yourself
2021-03-25,1672010658,7970,19.99,Shop,box_of_treats
2021-03-25,1672010733,5866,7.99,Shop,basic_coin_pack
2021-03-25,1672011388,7499,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1672012037,7499,7.99,Shop,basic_coin_pack
2021-03-25,1672012476,7169,9.99,Shop,wonderful_weekend_bundle
2021-03-25,1672012659,7499,7.99,Shop,basic_coin_pack
2021-03-26,1672013387,7499,7.99,Shop,basic_coin_pack
2021-03-26,1672014737,6605,1.99,Shop,warm_welcome_bundle
2021-03-26,1672016570,5355,19.99,Shop,box_of_treats
2021-03-26,1672017436,5355,19.99,Shop,box_of_treats
2021-03-26,1672018244,8632,1.99,Shop,warm_welcome_bundle
